product_code,product_name,branch_code,branch_name,region,current_stock,unit,recent_avg_daily_demand,forecast_avg_daily_demand,forecast_total_30d,trend,stock_coverage_days
10.L1.3060.4539.4,Gạch 30x60 MS 4539 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2576,Viên,0.8586666666666667,0.8586666666666667,25.76,estimated,3000.0
10.L1.3060.4541.4,Gạch 30x60 MS 4541 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1078,Viên,0.35933333333333334,0.35933333333333334,10.78,estimated,3000.0
10.L1.3060.4542.4,Gạch 30x60 MS 4542 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1008,Viên,0.336,0.336,10.08,estimated,3000.0
10.L1.3060.4544.4,Gạch 30x60 MS 4544 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3161,Viên,1.0536666666666668,1.0536666666666668,31.610000000000003,estimated,2999.9999999999995
10.L1.3060.4544.6,Gạch 30x60 MS 4544 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3399,Viên,1.133,1.133,33.99,estimated,3000.0
10.L1.3060.4545.4,Gạch 30x60 MS 4545 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,724,Viên,0.24133333333333334,0.24133333333333334,7.24,estimated,3000.0
10.L1.3060.4545.6,Gạch 30x60 MS 4545 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,406,Viên,0.13533333333333336,0.13533333333333336,4.0600000000000005,estimated,2999.9999999999995
10.L1.3060.4546.4,Gạch 30x60 MS 4546 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1336,Viên,0.4453333333333333,0.4453333333333333,13.36,estimated,3000.0
10.L1.3060.4546.6,Gạch 30x60 MS 4546 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1213,Viên,0.4043333333333334,0.4043333333333334,12.13,estimated,2999.9999999999995
10.L1.3060.4547.4,Gạch 30x60 MS 4547 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3136,Viên,1.0453333333333332,1.0453333333333332,31.359999999999996,estimated,3000.0000000000005
10.L1.3060.4547.5,Gạch 30x60 MS 4547 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3119,Viên,1.0396666666666667,1.0396666666666667,31.19,estimated,3000.0
10.L1.3060.4548.5,Gạch 30x60 MS 4548 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,404,Viên,0.13466666666666666,0.13466666666666666,4.04,estimated,3000.0
10.L1.3060.4549.4,Gạch 30x60 MS 4549 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,672,Viên,0.224,0.224,6.72,estimated,3000.0
10.L1.3060.4549.5,Gạch 30x60 MS 4549 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,528,Viên,0.17600000000000002,0.17600000000000002,5.28,estimated,2999.9999999999995
10.L1.3060.4554.3,Gạch 30x60 MS 4554 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2853,Viên,0.9510000000000001,0.9510000000000001,28.53,estimated,3000.0
10.L1.3060.4554.4,Gạch 30x60 MS 4554 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1420,Viên,0.4733333333333334,0.4733333333333334,14.200000000000001,estimated,2999.9999999999995
10.L1.3060.4554.5,Gạch 30x60 MS 4554 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3048,Viên,1.016,1.016,30.48,estimated,3000.0
10.L1.3060.4555.3,Gạch 30x60 MS 4555 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,161,Viên,0.1,0.1,3.0,estimated,1610.0
10.L1.3060.4555.5,Gạch 30x60 MS 4555 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,292,Viên,0.1,0.1,3.0,estimated,2920.0
10.L1.3060.4556.3,Gạch 30x60 MS 4556 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,750,Viên,0.25,0.25,7.5,estimated,3000.0
10.L1.3060.4556.4,Gạch 30x60 MS 4556 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,246,Viên,0.1,0.1,3.0,estimated,2460.0
10.L1.3060.4556.5,Gạch 30x60 MS 4556 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,495,Viên,0.165,0.165,4.95,estimated,3000.0
10.L1.3060.4571.2,Gạch 30x60 MS 4571 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4026,Viên,1.3419999999999999,1.3419999999999999,40.26,estimated,3000.0000000000005
10.L1.3060.4571.3,Gạch 30x60 MS 4571 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1269,Viên,20.0,20.0,600.0,stable,63.45
10.L1.3060.4571.4,Gạch 30x60 MS 4571 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2103,Viên,0.7010000000000001,0.7010000000000001,21.03,estimated,2999.9999999999995
10.L1.3060.4571.5,Gạch 30x60 MS 4571 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,336,Viên,0.112,0.112,3.36,estimated,3000.0
10.L1.3060.4571.7,Gạch 30x60 MS 4571 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1251,Viên,0.417,0.417,12.51,estimated,3000.0
10.L1.3060.4571.9,Gạch 30x60 MS 4571 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1671,Viên,0.557,0.557,16.71,estimated,2999.9999999999995
10.L1.3060.4572.3,Gạch 30x60 MS 4572 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,266,Viên,0.1,0.1,3.0,estimated,2660.0
10.L1.3060.4572.4,Gạch 30x60 MS 4572 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,382,Viên,0.12733333333333335,0.12733333333333335,3.8200000000000007,estimated,2999.9999999999995
10.L1.3060.4572.7,Gạch 30x60 MS 4572 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,368,Viên,0.12266666666666667,0.12266666666666667,3.68,estimated,3000.0
10.L1.3060.4572.9,Gạch 30x60 MS 4572 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,408,Viên,20.0,20.0,600.0,stable,20.4
10.L1.3060.4573.3,Gạch 30x60 MS 4573 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1340,Viên,0.44666666666666666,0.44666666666666666,13.4,estimated,3000.0
10.L1.3060.4573.5,Gạch 30x60 MS 4573 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,625,Viên,0.20833333333333334,0.20833333333333334,6.25,estimated,3000.0
10.L1.3060.4573.6,Gạch 30x60 MS 4573 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1620,Viên,0.5399999999999999,0.5399999999999999,16.2,estimated,3000.0000000000005
10.L1.3060.4573.8,Gạch 30x60 MS 4573 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1526,Viên,90.0,90.0,2700.0,stable,16.955555555555556
10.L1.3060.4601.6,Gạch 30x60 MS 4601 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2331,Viên,0.7769999999999999,0.7769999999999999,23.31,estimated,3000.0000000000005
10.L1.3060.4601.8,Gạch 30x60 MS 4601 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2611,Viên,0.8703333333333333,0.8703333333333333,26.11,estimated,3000.0
10.L1.3060.4602.4,Gạch 30x60 MS 4602 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,812,Viên,0.2706666666666667,0.2706666666666667,8.120000000000001,estimated,2999.9999999999995
10.L1.3060.4603.8,Gạch 30x60 MS 4603 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,922,Viên,0.30733333333333335,0.30733333333333335,9.22,estimated,3000.0
10.L1.3060.4621.5,Gạch 30x60 MS 4621 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2593,Viên,0.8643333333333333,0.8643333333333333,25.93,estimated,3000.0
10.L1.3060.4621.6,Gạch 30x60 MS 4621 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3061,Viên,1.0203333333333333,1.0203333333333333,30.61,estimated,3000.0
10.L1.3060.4621.7,Gạch 30x60 MS 4621 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3978,Viên,192.33333333333334,192.33333333333334,5770.0,stable,20.682842287694974
10.L1.3060.4622.5,Gạch 30x60 MS 4622 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,204,Viên,0.1,0.1,3.0,estimated,2040.0
10.L1.3060.4622.7,Gạch 30x60 MS 4622 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,410,Viên,0.13666666666666666,0.13666666666666666,4.1,estimated,3000.0
10.L1.3060.4623.5,Gạch 30x60 MS 4623 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,312,Viên,0.10400000000000001,0.10400000000000001,3.12,estimated,2999.9999999999995
10.L1.3060.4623.6,Gạch 30x60 MS 4623 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,500,Viên,0.16666666666666666,0.16666666666666666,5.0,estimated,3000.0
10.L1.3060.4623.7,Gạch 30x60 MS 4623 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,848,Viên,0.2826666666666667,0.2826666666666667,8.48,estimated,3000.0
10.L1.3060.4624.5,Gạch 30x60 MS 4624 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1849,Viên,0.6163333333333334,0.6163333333333334,18.490000000000002,estimated,2999.9999999999995
10.L1.3060.4624.6,Gạch 30x60 MS 4624 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4827,Viên,1.6090000000000002,1.6090000000000002,48.27,estimated,2999.9999999999995
10.L1.3060.4624.7,Gạch 30x60 MS 4624 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2977,Viên,0.9923333333333333,0.9923333333333333,29.77,estimated,3000.0
10.L1.3060.4625.5,Gạch 30x60 MS 4625 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,236,Viên,0.1,0.1,3.0,estimated,2360.0
10.L1.3060.4625.7,Gạch 30x60 MS 4625 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,320,Viên,0.10666666666666667,0.10666666666666667,3.2,estimated,3000.0
10.L1.3060.4626.5,Gạch 30x60 MS 4626 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,182,Viên,0.1,0.1,3.0,estimated,1820.0
10.L1.3060.4626.6,Gạch 30x60 MS 4626 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,800,Viên,0.26666666666666666,0.26666666666666666,8.0,estimated,3000.0
10.L1.3060.4626.7,Gạch 30x60 MS 4626 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1080,Viên,0.36000000000000004,0.36000000000000004,10.8,estimated,2999.9999999999995
10.L1.3060.4631.5,Gạch 30x60 MS 4631 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1494,Viên,0.498,0.498,14.94,estimated,3000.0
10.L1.3060.4631.6,Gạch 30x60 MS 4631 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2848,Viên,0.9493333333333334,0.9493333333333334,28.48,estimated,3000.0
10.L1.3060.4631.7,Gạch 30x60 MS 4631 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2235,Viên,91.2,95.76,2872.8,increasing,24.50657894736842
10.L1.3060.4632.5,Gạch 30x60 MS 4632 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,276,Viên,0.1,0.1,3.0,estimated,2760.0
10.L1.3060.4632.7,Gạch 30x60 MS 4632 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,624,Viên,0.20800000000000002,0.20800000000000002,6.24,estimated,2999.9999999999995
10.L1.3060.4633.5,Gạch 30x60 MS 4633 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,573,Viên,0.191,0.191,5.73,estimated,3000.0
10.L1.3060.4633.6,Gạch 30x60 MS 4633 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,747,Viên,0.249,0.249,7.47,estimated,3000.0
10.L1.3060.4718.4,Gạch 30x60 MS 4718 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,14,Viên,0.1,0.1,3.0,estimated,140.0
10.L1.3060.4719.8,Gạch 30x60 MS 4719 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,9450,Viên,3.15,3.15,94.5,estimated,3000.0
10.L1.3060.5052.5,Gạch 30x60 MS 5052 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1834,Viên,0.6113333333333333,0.6113333333333333,18.34,estimated,3000.0000000000005
10.L1.3060.5058.5,Gạch 30x60 MS 5058 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2128,Viên,0.7093333333333334,0.7093333333333334,21.28,estimated,3000.0
10.L1.3060.5067.3,Gạch 30x60 MS 5067 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1062,Viên,0.35400000000000004,0.35400000000000004,10.620000000000001,estimated,2999.9999999999995
10.L1.3060.5068.5,Gạch 30x60 MS 5068 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,168,Viên,0.1,0.1,3.0,estimated,1680.0
10.L1.3060.5069.9,Gạch 30x60 MS 5069 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,614,Viên,0.2046666666666667,0.2046666666666667,6.140000000000001,estimated,2999.9999999999995
10.L1.3060.5071.1,Gạch 30x60 MS 5071 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,700,Viên,0.23333333333333334,0.23333333333333334,7.0,estimated,3000.0
10.L1.3060.5071.4,Gạch 30x60 MS 5071 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1402,Viên,0.4673333333333333,0.4673333333333333,14.02,estimated,3000.0
10.L1.3060.5071.8,Gạch 30x60 MS 5071 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1086,Viên,0.362,0.362,10.86,estimated,3000.0
10.L1.3060.5072.5,Gạch 30x60 MS 5072 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,56,Viên,0.1,0.1,3.0,estimated,560.0
10.L1.3060.5072.7,Gạch 30x60 MS 5072 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,259,Viên,0.1,0.1,3.0,estimated,2590.0
10.L1.3060.5073.2,Gạch 30x60 MS 5073 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,312,Viên,0.10400000000000001,0.10400000000000001,3.12,estimated,2999.9999999999995
10.L1.3060.5073.7,Gạch 30x60 MS 5073 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1049,Viên,0.3496666666666667,0.3496666666666667,10.49,estimated,3000.0
10.L1.3060.5084.5,Gạch 30x60 MS 5084 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,448,Viên,0.14933333333333335,0.14933333333333335,4.48,estimated,2999.9999999999995
10.L1.3060.5741.7,Gạch 30x60 MS 5741 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,574,Viên,0.19133333333333333,0.19133333333333333,5.74,estimated,3000.0
10.L1.3060.5742.7,Gạch 30x60 MS 5742 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,168,Viên,0.1,0.1,3.0,estimated,1680.0
10.L1.3060.5743.2,Gạch 30x60 MS 5743 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1507,Viên,0.5023333333333333,0.5023333333333333,15.069999999999999,estimated,3000.0
10.L1.3060.5751.7,Gạch 30x60 MS 5751 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,5824,Viên,1.9413333333333334,1.9413333333333334,58.24,estimated,3000.0
10.L1.3060.5757.5,Gạch 30x60 MS 5757 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1959,Viên,0.653,0.653,19.59,estimated,3000.0
10.L1.3060.5758.5,Gạch 30x60 MS 5758 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,388,Viên,0.12933333333333333,0.12933333333333333,3.88,estimated,3000.0
10.L1.3060.5759.5,Gạch 30x60 MS 5759 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,596,Viên,0.19866666666666666,0.19866666666666666,5.96,estimated,3000.0
10.L1.3060.5761.4,Gạch 30x60 MS 5761 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,13440,Viên,4.48,4.48,134.4,estimated,2999.9999999999995
10.L1.3060.5763.4,Gạch 30x60 MS 5763 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,896,Viên,0.2986666666666667,0.2986666666666667,8.96,estimated,2999.9999999999995
10.L1.3060.5766.5,Gạch 30x60 MS 5766 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3383,Viên,1.1276666666666666,1.1276666666666666,33.83,estimated,3000.0
10.L1.3060.5771.6,Gạch 30x60 MS 5771 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,26880,Viên,8.96,8.96,268.8,estimated,2999.9999999999995
10.L1.3060.5771.8,Gạch 30x60 MS 5771 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4886,Viên,1.6286666666666667,1.6286666666666667,48.86,estimated,3000.0
10.L1.3060.5772.1,Gạch 30x60 MS 5772 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,182,Viên,0.1,0.1,3.0,estimated,1820.0
10.L1.3060.5773.2,Gạch 30x60 MS 5773 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,336,Viên,0.112,0.112,3.36,estimated,3000.0
10.L1.3060.5773.6,Gạch 30x60 MS 5773 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,5852,Viên,1.9506666666666668,1.9506666666666668,58.52,estimated,3000.0
10.L1.3060.5778.8,Gạch 30x60 MS 5778 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,175,Viên,0.1,0.1,3.0,estimated,1750.0
10.L1.3060.5779.3,Gạch 30x60 MS 5779 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,462,Viên,0.154,0.154,4.62,estimated,3000.0
10.L1.3060.5781.8,Gạch 30x60 MS 5781 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,14812,Viên,4.937333333333333,4.937333333333333,148.12,estimated,3000.0
10.L1.3060.5782.8,Gạch 30x60 MS 5782 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,308,Viên,0.10266666666666667,0.10266666666666667,3.08,estimated,3000.0
10.L1.3060.5783.8,Gạch 30x60 MS 5783 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1815,Viên,0.6050000000000001,0.6050000000000001,18.150000000000002,estimated,2999.9999999999995
10.L1.3060.5787.2,Gạch 30x60 MS 5787 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1280,Viên,0.4266666666666667,0.4266666666666667,12.8,estimated,3000.0
10.L1.3060.5787.5,Gạch 30x60 MS 5787 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,742,Viên,0.24733333333333332,0.24733333333333332,7.42,estimated,3000.0
10.L1.3060.5788.8,Gạch 30x60 MS 5788 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,476,Viên,0.15866666666666665,0.15866666666666665,4.76,estimated,3000.0000000000005
10.L1.3060.5789.2,Gạch 30x60 MS 5789 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,378,Viên,0.126,0.126,3.7800000000000002,estimated,3000.0
10.L1.3060.5789.7,Gạch 30x60 MS 5789 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2025,Viên,0.675,0.675,20.25,estimated,3000.0
10.L1.3060.5791.1,Gạch 30x60 MS 5791 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,224,Viên,0.1,0.1,3.0,estimated,2240.0
10.L1.3060.5791.5,Gạch 30x60 MS 5791 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,622,Viên,0.20733333333333331,0.20733333333333331,6.22,estimated,3000.0000000000005
10.L1.3060.5792.1,Gạch 30x60 MS 5792 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,784,Viên,0.2613333333333333,0.2613333333333333,7.839999999999999,estimated,3000.0000000000005
10.L1.3060.5792.2,Gạch 30x60 MS 5792 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,234,Viên,0.1,0.1,3.0,estimated,2340.0
10.L1.3060.5792.8,Gạch 30x60 MS 5792 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,483,Viên,0.161,0.161,4.83,estimated,3000.0
10.L1.3060.5793.4,Gạch 30x60 MS 5793 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,813,Viên,0.271,0.271,8.13,estimated,3000.0
10.L1.3060.5793.6,Gạch 30x60 MS 5793 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1890,Viên,0.6300000000000001,0.6300000000000001,18.900000000000002,estimated,2999.9999999999995
10.L1.3060.7801.6,Gạch 30x60 MS 7801 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1328,Viên,0.4426666666666667,0.4426666666666667,13.280000000000001,estimated,2999.9999999999995
10.L1.3060.7805.6,Gạch 30x60 MS 7805 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,35,Viên,0.1,0.1,3.0,estimated,350.0
10.L1.3060.7821.5,Gạch 30x60 MS 7821 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1351,Viên,0.4503333333333333,0.4503333333333333,13.51,estimated,3000.0
10.L1.3060.7822.5,Gạch 30x60 MS 7822 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,154,Viên,0.1,0.1,3.0,estimated,1540.0
10.L1.3060.7823.3,Gạch 30x60 MS 7823 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,140,Viên,0.1,0.1,3.0,estimated,1400.0
10.L1.3060.7823.5,Gạch 30x60 MS 7823 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,372,Viên,0.12400000000000001,0.12400000000000001,3.72,estimated,2999.9999999999995
10.L1.3060.7826.5,Gạch 30x60 MS 7826 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,224,Viên,0.1,0.1,3.0,estimated,2240.0
10.L1.3060.7831.5,Gạch 30x60 MS 7831 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,914,Viên,0.3046666666666667,0.3046666666666667,9.14,estimated,2999.9999999999995
10.L1.3060.7831.7,Gạch 30x60 MS 7831 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1793,Viên,0.5976666666666667,0.5976666666666667,17.93,estimated,3000.0
10.L1.3060.7832.5,Gạch 30x60 MS 7832 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,233,Viên,0.1,0.1,3.0,estimated,2330.0
10.L1.3060.7832.7,Gạch 30x60 MS 7832 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,728,Viên,0.24266666666666667,0.24266666666666667,7.28,estimated,3000.0
10.L1.3060.7833.5,Gạch 30x60 MS 7833 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,378,Viên,0.126,0.126,3.7800000000000002,estimated,3000.0
10.L1.4040.4917.4,Gạch 40x40 MS 4917 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,350,Viên,0.11666666666666667,0.11666666666666667,3.5,estimated,3000.0
10.L1.4080.4827.6,Gạch 40x80 MS 4827 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,210,Viên,0.1,0.1,3.0,estimated,2100.0
10.L1.4080.4828.5,Gạch 40x80 MS 4828 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,448,Viên,0.14933333333333335,0.14933333333333335,4.48,estimated,2999.9999999999995
10.L1.4080.4829.5,Gạch 40x80 MS 4829 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,154,Viên,0.1,0.1,3.0,estimated,1540.0
10.L1.4080.4834.4,Gạch 40x80 MS 4834 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1615,Viên,0.5383333333333333,0.5383333333333333,16.15,estimated,3000.0
10.L1.4080.4835.4,Gạch 40x80 MS 4835 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,275,Viên,0.1,0.1,3.0,estimated,2750.0
10.L1.4080.4836.4,Gạch 40x80 MS 4836 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,289,Viên,0.1,0.1,3.0,estimated,2890.0
10.L1.4080.4841.5,Gạch 40x80 MS 4841 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1043,Viên,0.3476666666666667,0.3476666666666667,10.43,estimated,3000.0
10.L1.4080.4842.5,Gạch 40x80 MS 4842 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,280,Viên,0.1,0.1,3.0,estimated,2800.0
10.L1.4080.4843.5,Gạch 40x80 MS 4843 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,485,Viên,0.16166666666666668,0.16166666666666668,4.8500000000000005,estimated,2999.9999999999995
10.L1.4080.9954.5,Gạch 40x80 MS 9954 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,910,Viên,0.30333333333333334,0.30333333333333334,9.1,estimated,3000.0
10.L1.4080.9955.5,Gạch 40x80 MS 9955 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,206,Viên,0.1,0.1,3.0,estimated,2060.0
10.L1.4080.9956.5,Gạch 40x80 MS 9956 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,379,Viên,0.12633333333333333,0.12633333333333333,3.7899999999999996,estimated,3000.0
10.L1.4080.9957.5,Gạch 40x80 MS 9957 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1469,Viên,0.48966666666666664,0.48966666666666664,14.69,estimated,3000.0
10.L1.4080.9958.5,Gạch 40x80 MS 9958 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1232,Viên,0.4106666666666667,0.4106666666666667,12.32,estimated,3000.0
10.L1.4080.9959.4,Gạch 40x80 MS 9959 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,168,Viên,0.1,0.1,3.0,estimated,1680.0
10.L1.4080.9959.5,Gạch 40x80 MS 9959 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,987,Viên,0.329,0.329,9.870000000000001,estimated,3000.0
