product_code,product_name,category,f_sku,spec_code_size,unit
20.L1.6060.36004.4,Gạch 60x60 MS 36004 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.3060.A36SG405,Gạch 30x60 MS A36SG405 Loại 1,F_Bộ,A36SW305-A36SG405D-A36SG405,3060,Viên
10.L1.5050.5317.5,Gạch 50x50 MS 5317 Loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050,Viên
14.L1.60120.M61LD902.1,Gạch 60x120 MS M61LD902 loại 1,F_Solo,Solo60120.GraniteBóng,60120,Viên
29.L1.4080.FC4805.2,Gạch 40x80 MS FC4805 Loại 1,F_Bộ,FC4805-FC4805D-FC4805V,4080,Viên
14.L1.3060.A36320D.8,Gạch 30x60 MS A36320D Loại 1,F_Bộ,36420-36320D-36320,3060,Viên
20.L1.6060.26902.5,Gạch 60x60 MS 26902 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.6060.5676.4,Gạch 60x60 MS 5676 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.3060.4567.4,Gạch 30x60 MS 4567 Loại 1,F_Bộ,4569-4568-4567,3060,Viên
29.L1.4060.FXK46256.01,Gạch 40x60 MS FXK46256 Loại 1,F_Solo,Solo4060.CeramicMatt/ Sugar,4060,Viên
29.L1.3060.FC3640D.01,Gạch 30x60 MS FC3640D Loại 1,F_Bộ,FC3640-FC3640D-FC3641,3060,Viên
29.L1.3060.FC3622.08,Gạch 30x60 MS FC3622 Loại 1,F_Bộ,FC3622-FC3622D-FC3622V,3060,Viên
29.L1.6060.FPU6001.2,Gạch 60x60 MS FPU6001 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.3060.4561.4,Gạch 30x60 MS 4561 Loại 1,F_Bộ,4563-4562-4561,3060,Viên
14.L1.3060.A36MG9012D.2,Gạch 30x60 MS A36MG9012D Loại 1,F_Bộ,A36ML8012-A36MG9012D-A36MG9012,3060,Viên
29.L1.8080.FPU8000.2,Gạch 80x80 MS FPU8000 Loại 1,F_Solo,Trắng trơn8080.GraniteBóng,8080,Viên
36.L1.3060.USC3621D.2,Gạch 30x60 MS USC3621D Loại 1,F_Bộ,USC3621-USC3621D-USC3622,3060,Viên
20.L1.8080.28901.4,Gạch 80x80 MS 28901 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.4060.FXK46254.03,Gạch 40x60 MS FXK46254 Loại 1,F_Solo,Solo4060.CeramicMatt/ Sugar,4060,Viên
14.L1.8080.M88LD902.2,Gạch 80x80 MS M88LD902 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
20.L1.6060.36903.4,Gạch 60x60 MS 36903 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L1.3060.USC3651.2,Gạch 30x60 MS USC3651 Loại 1,F_Bộ,USC3651-USC3651D-USC3652,3060,Viên
14.L1.3060.M36BL603,Gạch 30x60 MS M36BL603 Loại 1,F_Solo,Solo3060.GraniteBóng,3060,Viên
14.L3.3060.A36AG403,Gạch 30x60 MS A36AG403 Loại 3,F_Bộ,A36AW303-A36AG403D-A36AG403,3060,Viên
10.L1.3060.4556.3,Gạch 30x60 MS 4556 Loại 1,F_Bộ,4554-4555-4556,3060,Viên
10.L1.3060.4624.6,Gạch 30x60 MS 4624 Loại 1,F_Bộ,4624-4625-4626,3060,Viên
10.L1.6060.74002.6,Gạch 60x60 MS 74002 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.6060.5725.5,Gạch 60x60 MS 5725 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.8080.FPU8003.3,Gạch 80x80 MS FPU8003 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
20.L1.8080.91851.4,Gạch 80x80 MS 91851 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
20.L1.8080.91855.6,Gạch 80x80 MS 91855 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
20.L1.8080.91860.6,Gạch 80x80 MS 91860 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
36.L2.3060.USC3602.1,Gạch 30x60 MS USC3602 Loại 2,F_Bộ,USC3602-USC3602D-USC3602V,3060,Viên
36.L2.3060.USC3603,Gạch 30x60 MS USC3603 Loại 2,F_Bộ,USC3603-USC3603D-USC3603V,3060,Viên
36.L3.3060.USC3602,Gạch 30x60 MS USC3602 Loại 3,F_Bộ,USC3602-USC3602D-USC3602V,3060,Viên
36.L3.3060.USC3603,Gạch 30x60 MS USC3603 Loại 3,F_Bộ,USC3603-USC3603D-USC3603V,3060,Viên
36.L3.3060.USC3603V,Gạch 30x60 MS USC3603V Loại 3,F_Bộ,USC3603-USC3603D-USC3603V,3060,Viên
36.L3.3060.USC3633,Gạch 30x60 MS USC3633 Loại 3,F_Bộ,USC3633-USC3633D-USC3634,3060,Viên
20.L1.6060.36904.6,Gạch 60x60 MS 36904 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L1.3060.USC3645.1,Gạch 30x60 MS USC3645 Loại 1,F_Bộ,USC3645-USC3645D-USC3646,3060,Viên
36.L1.3060.USC3645D.1,Gạch 30x60 MS USC3645D Loại 1,F_Bộ,USC3645-USC3645D-USC3646,3060,Viên
36.L1.3060.USC3646.1,Gạch 30x60 MS USC3646 Loại 1,F_Bộ,USC3645-USC3645D-USC3646,3060,Viên
36.L1.6060.IP6001.1,Gạch 60x60 MS IP6001 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L1.6060.IP6002.1,Gạch 60x60 MS IP6002 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L1.6060.IP6003.1,Gạch 60x60 MS IP6003 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L1.6060.IP6004.1,Gạch 60x60 MS IP6004 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L1.6060.IP6005.1,Gạch 60x60 MS IP6005 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L1.6060.IP6006.1,Gạch 60x60 MS IP6006 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L1.6060.IP6007.1,Gạch 60x60 MS IP6007 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L2.3060.USC3621,Gạch 30x60 MS USC3621 Loại 2,F_Bộ,USC3621-USC3621D-USC3622,3060,Viên
36.L2.3060.USC3622,Gạch 30x60 MS USC3622 Loại 2,F_Bộ,USC3621-USC3621D-USC3622,3060,Viên
36.L2.3060.USC3623,Gạch 30x60 MS USC3623 Loại 2,F_Bộ,USC3623-USC3623D-USC3624,3060,Viên
36.L2.3060.USC3624,Gạch 30x60 MS USC3624 Loại 2,F_Bộ,USC3623-USC3623D-USC3624,3060,Viên
10.L1.3060.4623.6,Gạch 30x60 MS 4623 Loại 1,F_Bộ,4621-4622-4623,3060,Viên
09.L1.1590.CA10GK15904.1,Gạch 15x90 MS CA10GK15904 loại 1,F_Solo,Solo1590.GraniteMatt/ Sugar,1590,Viên
20.L1.6060.16901.6,Gạch 60x60 MS 16901 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.3060.4555.3,Gạch 30x60 MS 4555 Loại 1,F_Bộ,4554-4555-4556,3060,Viên
10.L1.6060.74005.6,Gạch 60x60 MS 74005 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.5050.5318.4,Gạch 50x50 MS 5318 Loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050,Viên
10.L1.3060.4548.4,Gạch 30x60 MS 4548 Loại 1,F_Bộ,4547-4548-4549,3060,Viên
29.L1.6060.FPU6017.2,Gạch 60x60 MS FPU6017 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L1.3060.USC3602.2,Gạch 30x60 MS USC3602 Loại 1,F_Bộ,USC3602-USC3602D-USC3602V,3060,Viên
29.L1.1580.FP15806.4,Gạch 15.5x80 MS FP15806 Loại 1,F_Solo,Solo1580.GraniteBóng,15580,Viên
10.L1.8080.5899.6,Gạch 80x80 MS 5899 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.4080.FC4801.3,Gạch 40x80 MS FC4801 Loại 1,F_Bộ,FC4801-FC4801D-FC4801V,4080,Viên
20.L1.6060.36906.5,Gạch 60x60 MS 36906 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L2.3060.USC3625.1,Gạch 30x60 MS USC3625 Loại 2,F_Bộ,USC3625-USC3625D-USC3626,3060,Viên
36.L2.6060.IP6004,Gạch 60x60 MS IP6004 Loại 2,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L2.6060.IP6006,Gạch 60x60 MS IP6006 Loại 2,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L2.3060.USC3601.2,Gạch 30x60 MS USC3601 Loại 2,F_Bộ,USC3601-USC3601D-USC3601V,3060,Viên
36.L3.3060.USC3601,Gạch 30x60 MS USC3601 Loại 3,F_Bộ,USC3601-USC3601D-USC3601V,3060,Viên
36.L3.3060.USC3601D,Gạch 30x60 MS USC3601D Loại 3,F_Bộ,USC3601-USC3601D-USC3601V,3060,Viên
10.L1.5050.A5318.3,Gạch 50x50 MS A5318 Loại 1 6 viên,F_Solo,Solo5050.CeramicMatt/ Sugar,5050U,Viên
29.L1.3060.FC3606.09,Gạch 30x60 MS FC3606 Loại 1,F_Bộ,FC3606-FC3606D-FC3606V,3060,Viên
14.L1.3060.A36SG405D,Gạch 30x60 MS A36SG405D Loại 1,F_Bộ,A36SW305-A36SG405D-A36SG405,3060,Viên
14.L1.3060.A36SW305,Gạch 30x60 MS A36SW305 Loại 1,F_Bộ,A36SW305-A36SG405D-A36SG405,3060,Viên
10.L1.3060.4631.6,Gạch 30x60 MS 4631 Loại 1,F_Bộ,4631-4632-4633,3060,Viên
36.L1.3060.USC3629.2,Gạch 30x60 MS USC3629 Loại 1,F_Bộ,USC3629-USC3629D-USC3630,3060,Viên
29.L1.3060.FC3622.06,Gạch 30x60 MS FC3622 Loại 1,F_Bộ,FC3622-FC3622D-FC3622V,3060,Viên
20.L1.6060.26903.4,Gạch 60x60 MS 26903 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.6060.FP6602.4,Gạch 60x60 MS FP6602 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.6060.FP6605.3,Gạch 60x60 MS FP6605 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.3060.FP3618.3,Gạch 30x60 MS FP3618 Loại 1,F_Bộ,FP3618-FP3618D-FP3619,3060,Viên
20.L1.8080.91854.6,Gạch 80x80 MS 91854 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.4060.FXK46256.02,Gạch 40x60 MS FXK46256 Loại 1,F_Solo,Solo4060.CeramicMatt/ Sugar,4060,Viên
41.L1.6060.M6103.5,Gạch 60x60 MS M6103 loại 1,F_Solo,Solo6060.CeramicMatt/ Sugar,6060,Viên
29.L1.8080.FPU8013.3,Gạch 80x80 MS FPU8013 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
36.L1.3060.USC3629.3,Gạch 30x60 MS USC3629 Loại 1,F_Bộ,USC3629-USC3629D-USC3630,3060,Viên
29.L1.3060.FC3641.01,Gạch 30x60 MS FC3641 Loại 1,F_Bộ,FC3640-FC3640D-FC3641,3060,Viên
29.L1.8080.FPU8017.2,Gạch 80x80 MS FPU8017 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
36.L2.6060.N6002,Gạch 60x60 MS N6002 Loại 2,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L2.8080.N8002,Gạch 80x80 MS N8002 loại 2,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.3060.FC3618.06,Gạch 30x60 MS FC3618 Loại 1,F_Bộ,FC3618-FC3618D-FC3619,3060,Viên
20.L1.8080.18904.6,Gạch 80x80 MS 18904 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
12.L1.2550.A2532.6,Gạch 25x50 MS A2532 Loại 1 12 Viên,F_Solo,Solo2550.CeramicMatt/ Sugar,2550A,Viên
36.L1.3060.USC3602V.2,Gạch 30x60 MS USC3602V Loại 1,F_Bộ,USC3602-USC3602D-USC3602V,3060,Viên
29.L1.6060.FP6604.3,Gạch 60x60 MS FP6604 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.5050.5317.6,Gạch 50x50 MS 5317 Loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050,Viên
10.L1.6060.74007.6,Gạch 60x60 MS 74007 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
20.L1.5050.U1510.72,Gạch 50x50 MS U1510 loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050U,Viên
14.L1.3060.A36MG9012.2,Gạch 30x60 MS A36MG9012 Loại 1,F_Bộ,A36ML8012-A36MG9012D-A36MG9012,3060,Viên
14.L1.3060.36904.1,Gạch 30x60 MS 36904 Loại 1,F_Bộ,36904-36804D-36804,3060A,Viên
14.L1.3060.A36818D.2,Gạch 30x60 MS A36818D Loại 1,F_Bộ,36918-36818D-36818,3060,Viên
20.L1.6060.36002.4,Gạch 60x60 MS 36002 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L1.3060.USC3650.1,Gạch 30x60 MS USC3650 Loại 1,F_Bộ,USC3649-USC3649D-USC3650,3060,Viên
29.L1.3060.FC3623D.06,Gạch 30x60 MS FC3623D Loại 1,F_Bộ,FC3623-FC3623D-FC3623V,3060,Viên
38.L2.3060.UGC3600,Gạch 30x60 MS UGC3600 Loại 2,F_Bộ,UGC3600-UGC3600AD-UGC3600AV,3060,Viên
38.L2.3060.UGC3600AV,Gạch 30x60 MS UGC3600AV Loại 2,F_Bộ,UGC3600-UGC3600AD-UGC3600AV,3060,Viên
38.L2.3060.UGC3602,Gạch 30x60 MS UGC3602 Loại 2,F_Bộ,UGC3602-UGC3602AD-UGC3602AV,3060,Viên
38.L2.3060.UGC3602AV,Gạch 30x60 MS UGC3602AV Loại 2,F_Bộ,UGC3602-UGC3602AD-UGC3602AV,3060,Viên
10.L1.3060.4563.3,Gạch 30x60 MS 4563 Loại 1,F_Bộ,4563-4562-4561,3060,Viên
10.L1.3060.4633.6,Gạch 30x60 MS 4633 Loại 1,F_Bộ,4631-4632-4633,3060,Viên
36.L1.3060.USC3601.3,Gạch 30x60 MS USC3601 Loại 1,F_Bộ,USC3601-USC3601D-USC3601V,3060,Viên
36.L1.3060.USC3601D.2,Gạch 30x60 MS USC3601D Loại 1,F_Bộ,USC3601-USC3601D-USC3601V,3060,Viên
36.L1.3060.USC3601V.3,Gạch 30x60 MS USC3601V Loại 1,F_Bộ,USC3601-USC3601D-USC3601V,3060,Viên
10.L1.8080.5896.4,Gạch 80x80 MS 5896 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
10.L1.6060.74002.5,Gạch 60x60 MS 74002 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
12.L1.3030.3021.5,Gạch 30x30 MS 3021 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
20.L1.8080.91852.6,Gạch 80x80 MS 91852 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
20.L1.8080.91853.6,Gạch 80x80 MS 91853 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.6060.FPU6009.3,Gạch 60x60 MS FPU6009 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
20.L1.8080.91856.6,Gạch 80x80 MS 91856 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.6060.FP6603.3,Gạch 60x60 MS FP6603 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.6060.FPU6007.3,Gạch 60x60 MS FPU6007 Loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
36.L1.3060.USC3635.2,Gạch 30x60 MS USC3635 Loại 1,F_Bộ,USC3635-USC3635D-USC3636,3060,Viên
03.L1.6060.8306.4,Gạch 60x60 MS 8306 loại 1,F_Solo,Solo6060.GraniteMatt/ Sugar,6060,Viên
10.L1.3060.5784.5,Gạch 30x60 MS 5784 Loại 1,F_Bộ,5784-5785-5786,3060,Viên
14.L1.3060.A36ML8012.2,Gạch 30x60 MS A36ML8012 Loại 1,F_Bộ,A36ML8012-A36MG9012D-A36MG9012,3060,Viên
36.L1.3060.USC3624.2,Gạch 30x60 MS USC3624 Loại 1,F_Bộ,USC3623-USC3623D-USC3624,3060,Viên
41.L1.6060.M6102.5,Gạch 60x60 MS M6102 loại 1,F_Solo,Solo6060.CeramicMatt/ Sugar,6060,Viên
41.L1.6060.M6101.5,Gạch 60x60 MS M6101 loại 1,F_Solo,Solo6060.CeramicMatt/ Sugar,6060,Viên
36.L1.3060.USC3649.1,Gạch 30x60 MS USC3649 Loại 1,F_Bộ,USC3649-USC3649D-USC3650,3060,Viên
36.L1.3060.USC3649D.1,Gạch 30x60 MS USC3649D Loại 1,F_Bộ,USC3649-USC3649D-USC3650,3060,Viên
21.UTRA.LS.KERANET,Nước vệ sinh sàn Keranet,F_NonGach,21.UTRA.LS.KERANET,LS,Lít
36.L3.3060.USC3602D,Gạch 30x60 MS USC3602D Loại 3,F_Bộ,USC3602-USC3602D-USC3602V,3060,Viên
10.L1.5050.A5319.5,Gạch 50x50 MS A5319 Loại 1 6 viên,F_Solo,Solo5050.CeramicMatt/ Sugar,5050U,Viên
20.L1.8080.18902.6,Gạch 80x80 MS 18902 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
38.L1.3060.ICC3600.16,Gạch 30x60 MS ICC3600 Loại 1,F_Bộ,ICC3600-ICC3600D-ICC3600V,3060,Viên
38.L1.3060.ICC3600D.16,Gạch 30x60 MS ICC3600D Loại 1,F_Bộ,ICC3600-ICC3600D-ICC3600V,3060,Viên
38.L1.3060.ICC3600V.16,Gạch 30x60 MS ICC3600V Loại 1,F_Bộ,ICC3600-ICC3600D-ICC3600V,3060,Viên
38.L1.3060.ICC3602.16,Gạch 30x60 MS ICC3602 Loại 1,F_Bộ,ICC3602-ICC3602D-ICC3602V,3060,Viên
38.L1.3060.ICC3602D.16,Gạch 30x60 MS ICC3602D Loại 1,F_Bộ,ICC3602-ICC3602D-ICC3602V,3060,Viên
38.L1.3060.ICC3602V.16,Gạch 30x60 MS ICC3602V Loại 1,F_Bộ,ICC3602-ICC3602D-ICC3602V,3060,Viên
38.L1.3060.UGC3600.16,Gạch 30x60 MS UGC3600 Loại 1,F_Bộ,UGC3600-UGC3600AD-UGC3600AV,3060,Viên
38.L1.3060.UGC3600AV.16,Gạch 30x60 MS UGC3600AV Loại 1,F_Bộ,UGC3600-UGC3600AD-UGC3600AV,3060,Viên
38.L1.3060.UGC3600AD.16,Gạch 30x60 MS UGC3600AD Loại 1,F_Bộ,UGC3600-UGC3600AD-UGC3600AV,3060,Viên
12.L1.2550.A2521.5,Gạch 25x50 MS A2521 Loại 1 12 Viên,F_Solo,Solo2550.CeramicMatt/ Sugar,2550A,Viên
41.L1.6060.M6105.5,Gạch 60x60 MS M6105 loại 1,F_Solo,Solo6060.CeramicMatt/ Sugar,6060,Viên
41.L1.6060.M6106.5,Gạch 60x60 MS M6106 loại 1,F_Solo,Solo6060.CeramicMatt/ Sugar,6060,Viên
38.L1.3060.ICC3603.16,Gạch 30x60 MS ICC3603 Loại 1,F_Bộ,ICC3603-ICC3603D-ICC3604,3060,Viên
38.L1.3060.ICC3603D.16,Gạch 30x60 MS ICC3603D Loại 1,F_Bộ,ICC3603-ICC3603D-ICC3604,3060,Viên
38.L1.3060.ICC3604.16,Gạch 30x60 MS ICC3604 Loại 1,F_Bộ,ICC3603-ICC3603D-ICC3604,3060,Viên
